17.5.1;capacitors and capacitance;Capacitors;2
17.5.1;capacitors and capacitance;capacitance;2
17.5.1;capacitors and capacitance;work (electrical)
17.5.1;capacitors and capacitance;electricity
17.5.1;capacitors and capacitance;volt
17.5.1;capacitors and capacitance;Coulomb
17.5.1;capacitors and capacitance;electrical polarity
17.5.1;capacitors and capacitance;Voltage
17.5.1;capacitors and capacitance;electrostatics
17.5.1;capacitors and capacitance;electric field
17.5.1;capacitors and capacitance;electric charge
17.5.1;capacitors and capacitance;Field-effect transistor
17.5.1;capacitors and capacitance;Chemical polarity
17.5.1;capacitors and capacitance;Electrical network
17.5.1;capacitors and capacitance;potential
17.5.1;capacitors and capacitance;electron
17.5.1;capacitors and capacitance;kilometre
17.5.1;capacitors and capacitance;speed of sound
17.5.1;capacitors and capacitance;Force
17.5.1;capacitors and capacitance;speed
17.5.1;capacitors and capacitance;Energy
17.5.1;capacitors and capacitance;sound
17.5.1;capacitors and capacitance;field (physics)
17.5.1;capacitors and capacitance;Charge (physics)
17.5.1;capacitors and capacitance;Quantity
17.5.1;capacitors and capacitance;wave
17.5.1;capacitors and capacitance;Causality
17.5.1;capacitors and capacitance;Light
17.5.1;capacitors and capacitance;magnitude (mathematics)
17.5.1;capacitors and capacitance;measurement
17.5.1;capacitors and capacitance;Distance
17.5.2;dielectrics;dielectric;2
17.5.2;dielectrics;capacitance
17.5.2;dielectrics;electric field
17.5.2;dielectrics;electricity
17.5.2;dielectrics;Voltage
17.5.2;dielectrics;field
17.5.2;dielectrics;Charge (physics)
17.5.2;dielectrics;field (physics)
17.5.2;dielectrics;Proportionality (mathematics)
17.5.2;dielectrics;field (video)
17.5.2;dielectrics;Academic publishing
17.5.2;dielectrics;Constant (mathematics)
17.5.2;dielectrics;prediction
17.5.2;dielectrics;equation
17.5.2;dielectrics;electrode

21.2;vertical projectile motion;projectile motion;2
21.2;vertical projectile motion;Free fall;
21.2;vertical projectile motion;Motion (physics);
21.2;vertical projectile motion;Gravitational acceleration;
21.2;vertical projectile motion;Acceleration;
21.2;vertical projectile motion;displacement (vector);
21.2;vertical projectile motion;Earth (classical element);
21.2;vertical projectile motion;displacement (fluid);

21.4;types of collisions;collision;2
21.4;types of collisions;inelastic collision;
21.4;types of collisions;Elastic collision;
21.4;types of collisions;momentum;
21.4;types of collisions;Energy;
21.4.1;elastic collisions;Elastic collision;2
21.4.1;elastic collisions;collision;
21.4.1;elastic collisions;momentum;
21.4.1;elastic collisions;Energy;
21.4.1;elastic collisions;velocity;
21.4.1;elastic collisions;Motion (physics);
21.4.1;elastic collisions;Mass;
21.4.1;elastic collisions;dimension;
21.4.1;elastic collisions;Rolling;
21.4.1;elastic collisions;speed;
21.4.1;elastic collisions;equation;
21.4.1;elastic collisions;Rest (physics);
21.4.1;elastic collisions;Dimension (vector space);
21.4.1;elastic collisions;system;
21.4.1;elastic collisions;frame (video);
21.4.1;elastic collisions;particle;
21.4.1;elastic collisions;work (electrical);
21.4.1;elastic collisions;direction (geometry);
21.4.1;elastic collisions;SO(10) (physics);
21.4.1;elastic collisions;being;
21.4.2;inelastic collisions;inelastic collision;2
21.4.2;inelastic collisions;collision;
21.4.2;inelastic collisions;momentum;
21.4.2;inelastic collisions;collider;
21.4.2;inelastic collisions;Energy;
21.4.2;inelastic collisions;Atom;
21.4.2;inelastic collisions;electron;
21.4.2;inelastic collisions;Motion (physics);
21.4.2;inelastic collisions;Heat;
21.4.2;inelastic collisions;velocity;
21.4.2;inelastic collisions;Force;
21.4.2;inelastic collisions;Mass;
21.4.2;inelastic collisions;system;
21.4.2;inelastic collisions;dimension;
21.4.2;inelastic collisions;isotope;
21.4.2;inelastic collisions;diameter;
21.4.2;inelastic collisions;Experiment;
21.4.2;inelastic collisions;melting;
21.4.2;inelastic collisions;Reaction (physics);
21.4.2;inelastic collisions;field (physics);
21.4.2;inelastic collisions;Rest (physics);
21.4.2;inelastic collisions;particle;
21.4.2;inelastic collisions;Physics (Aristotle);
21.4.2;inelastic collisions;Dimension (vector space);
21.4.2;inelastic collisions;Primary (astronomy);
21.4.2;inelastic collisions;research;
21.4.2;inelastic collisions;speed;
21.4.2;inelastic collisions;Angle;
21.4.2;inelastic collisions;Machine (mechanical);
21.4.2;inelastic collisions;Magnitude (astronomy);
21.4.2;inelastic collisions;Extension (metaphysics);
21.4.2;inelastic collisions;work (electrical);
21.4.2;inelastic collisions;Earth (classical element);
21.4.2;inelastic collisions;field (video);
21.4.2;inelastic collisions;vector (mathematics and physics);
21.4.2;inelastic collisions;being;
21.4.2;inelastic collisions;SO(10) (physics);
21.4.2;inelastic collisions;frame (video);
21.4.2;inelastic collisions;magnitude (mathematics);
21.4.2;inelastic collisions;Process (science);
21.4.2;inelastic collisions;direction (geometry);
21.5;frames of reference;Inertial frame of reference;2
21.5;frames of reference;non-inertial reference frame;2
21.5;frames of reference;frame (video);
21.5;frames of reference;observer (special relativity);
21.5;frames of reference;Special relativity (alternative formulations);
21.5;frames of reference;direction (geometry);
21.5;frames of reference;velocity;
21.5;frames of reference;Motion (physics);
21.5;frames of reference;Speed of light;
21.5;frames of reference;Force;
21.5;frames of reference;system;
21.5;frames of reference;speed;
21.5;frames of reference;origin (mathematics);
21.5;frames of reference;orientation (vector space);
21.5;frames of reference;East;
21.5;frames of reference;dimension;
21.5;frames of reference;lighting;
21.5;frames of reference;Constant (mathematics);
21.5;frames of reference;Point (geometry);
21.5;frames of reference;being;
21.5;frames of reference;Extension (metaphysics);
21.5;frames of reference;Term (logic);
21.5;frames of reference;position (vector);
21.5;frames of reference;Dimension (vector space);
21.5;frames of reference;work (electrical);


21.5.4;relative velocity;Relative velocity;2
21.5.4;relative velocity;observer (special relativity);
21.5.4;relative velocity;Motion (physics);
21.5.4;relative velocity;East;
21.5.4;relative velocity;frame (video);
21.5.4;relative velocity;dimension;
21.5.4;relative velocity;Dimension (vector space);
21.5.4;relative velocity;Rate (mathematics);
21.5.4;relative velocity;Extension (metaphysics);
21.5.4;relative velocity;perpendicular;
21.5.4;relative velocity;equation;
21.5.4;relative velocity;Distance;
21.5.4;relative velocity;work (electrical);
21.5.4;relative velocity;being;

22.2;deformation of materials;Extension (metaphysics);
22.2;deformation of materials;Force;
22.2;deformation of materials;Deformation (engineering);2
22.2;deformation of materials;newton (unit);
22.2;deformation of materials;deformation (mechanics);
22.2;deformation of materials;Constant (mathematics);
22.2;deformation of materials;Experiment;
22.2;deformation of materials;gradient;
22.2;deformation of materials;Metre;
22.2;deformation of materials;century;
22.2;deformation of materials;work (electrical);
22.2;deformation of materials;direction (geometry);
22.2;deformation of materials;being;
22.2.1;hooke's law;Hooke's law;2
22.2.1;hooke's law;Extension (metaphysics);
22.2.1;hooke's law;Force;
22.2.1;hooke's law;Constant (mathematics);
22.2.1;hooke's law;newton (unit);
22.2.1;hooke's law;Deformation (engineering);
22.2.1;hooke's law;Experiment;
22.2.1;hooke's law;gradient;
22.2.1;hooke's law;deformation (mechanics);
22.2.1;hooke's law;work (electrical);
22.2.1;hooke's law;Metre;
22.2.1;hooke's law;Length;
22.2.1;hooke's law;century;
22.2.1;hooke's law;being;
22.2.1;hooke's law;direction (geometry);






22.3.1;elasticity and plasticity;Plasticity (physics);2
22.3.1;elasticity and plasticity;plastic;
22.3.1;elasticity and plasticity;Elasticity (physics);2
22.3.1;elasticity and plasticity;Flattening;
22.3.1;elasticity and plasticity;Force;


22.3.2;fracture, creep and fatigue;Fracture;2
22.3.2;fracture, creep and fatigue;Creep (deformation);2
22.3.2;fracture, creep and fatigue;Fatigue (material);2
22.3.2;fracture, creep and fatigue;plastic;
22.3.2;fracture, creep and fatigue;Deformation (engineering);
22.3.2;fracture, creep and fatigue;Elasticity (physics);
22.3.2;fracture, creep and fatigue;Force;
22.3.2;fracture, creep and fatigue;deformation (mechanics);
22.3.2;fracture, creep and fatigue;period (periodic table);
22.3.2;fracture, creep and fatigue;Flattening;
22.3.2;fracture, creep and fatigue;Heat;
22.3.2;fracture, creep and fatigue;being;
22.3.2;fracture, creep and fatigue;Extension (metaphysics);
22.3.2;fracture, creep and fatigue;Process (science);
22.3.2;fracture, creep and fatigue;Constant (mathematics);

22.4;failure and strength of materials;strength of materials;2
22.4;failure and strength of materials;hardness;
22.4;failure and strength of materials;Deformation (engineering);
22.4;failure and strength of materials;Crystal structure;
22.4;failure and strength of materials;Crystal;
22.4;failure and strength of materials;Iron;
22.4;failure and strength of materials;ductility;
22.4;failure and strength of materials;steel;
22.4;failure and strength of materials;melting;
22.4;failure and strength of materials;lattice (group);
22.4;failure and strength of materials;Stiffness;
22.4;failure and strength of materials;plastic;
22.4;failure and strength of materials;stress (mechanics);
22.4;failure and strength of materials;Temperature;
22.4;failure and strength of materials;Heat;
22.4;failure and strength of materials;ore;
22.4;failure and strength of materials;deformation (mechanics);
22.4;failure and strength of materials;tin(II) oxide;
22.4;failure and strength of materials;Rolling;
22.4;failure and strength of materials;square metre;
22.4;failure and strength of materials;mixture;
22.4;failure and strength of materials;Energy;
22.4;failure and strength of materials;Process (science);
22.4;failure and strength of materials;Force;
22.4;failure and strength of materials;Metre;
22.4;failure and strength of materials;newton (unit);
22.4;failure and strength of materials;color;
22.4;failure and strength of materials;Point (geometry);
22.4;failure and strength of materials;Foil (fluid mechanics);
22.4;failure and strength of materials;particle;
22.4;failure and strength of materials;being;
22.4;failure and strength of materials;work (electrical);
22.4;failure and strength of materials;SO(10) (physics);
22.4;failure and strength of materials;Particular;
22.4.1;the properties of matter;hardness;2
22.4.1;the properties of matter;Deformation (engineering);
22.4.1;the properties of matter;strength of materials;
22.4.1;the properties of matter;Stiffness;2
22.4.1;the properties of matter;stress (mechanics);
22.4.1;the properties of matter;deformation (mechanics);
22.4.1;the properties of matter;plastic;
22.4.1;the properties of matter;square metre;
22.4.1;the properties of matter;Rolling;
22.4.1;the properties of matter;Metre;
22.4.1;the properties of matter;newton (unit);
22.4.1;the properties of matter;Force;
22.4.1;the properties of matter;Foil (fluid mechanics);
22.4.1;the properties of matter;Energy;




23.2;work;Force;
23.2;work;normal force;
23.2;work;Motion (physics);
23.2;work;power (physics);
23.2;work;friction;
23.2;work;Work (physics);2
23.2;work;Angle;
23.2;work;free surface;
23.2;work;displacement (vector);
23.2;work;displacement (fluid);
23.2;work;Free fall;
23.2;work;Mass;
23.2;work;right angle;
23.2;work;Energy;
23.2;work;Rolling;
23.2;work;direction (geometry);
23.2;work;Distance;
23.2;work;Physics (Aristotle);
23.2;work;joule;2
23.2;work;speed;
23.2;work;drag (physics);
23.2;work;height;
23.2;work;Lift (force);
23.2;work;perpendicular;
23.2;work;Constant (mathematics);
23.2;work;slope;
23.2;work;being;
23.2;work;vector (mathematics and physics);
23.2;work;equation;
23.2;work;SO(10) (physics);

23.3.1;external and internal forces;Energy;
23.3.1;external and internal forces;mechanical energy;
23.3.1;external and internal forces;potential energy;
23.3.1;external and internal forces;Force;2
23.3.1;external and internal forces;Gravitational field;
23.3.1;external and internal forces;power (physics);
23.3.1;external and internal forces;Mass;
23.3.1;external and internal forces;elevation;
23.3.1;external and internal forces;potential;
23.3.1;external and internal forces;friction;
23.3.1;external and internal forces;work (electrical);
23.3.1;external and internal forces;field (physics);
23.3.1;external and internal forces;Constant (mathematics);
23.3.1;external and internal forces;height;
23.3.1;external and internal forces;Lift (force);
23.3.1;external and internal forces;Distance;
23.3.1;external and internal forces;speed;
23.3.1;external and internal forces;Angle;
23.3.1;external and internal forces;being;
23.3.1;external and internal forces;field (video);

23.4;power;Power (physics);2
23.4;power;watt;
23.4;power;steam engine;
23.4;power;industrial revolution;
23.4;power;electricity;
23.4;power;joule;
23.4;power;Energy;
23.4;power;Machine (mechanical);
23.4;power;Lift (force);
23.4;power;Rate (mathematics);
23.4;power;Force;
23.4;power;Mass;
23.4;power;work (electrical);
23.4;power;Engineering;
23.4;power;measurement;
23.4;power;displacement (fluid);
23.4;power;Motion (physics);
23.4;power;being;
23.4;power;speed;
23.4;power;displacement (vector);
23.4;power;Experiment;
23.4;power;research;
23.4;power;velocity;
23.4;power;Length;
23.4;power;Physics (Aristotle);
23.4;power;Quantity;
23.4;power;Distance;
23.4;power;idea;
23.4;power;field (physics);
23.4;power;height;
23.4;power;feature (archaeology);
23.4;power;Particular;
23.4;power;right angle;
23.4;power;Term (logic);
23.4;power;Angle;
23.4;power;Constant (mathematics);
23.4;power;field (video);
23.4;power;direction (geometry);
23.4;power;SO(10) (physics);

24.2;the doppler effect with sound and ultrasound;Doppler effect;2
24.2;the doppler effect with sound and ultrasound;sound;
24.2;the doppler effect with sound and ultrasound;speed of sound;
24.2;the doppler effect with sound and ultrasound;wave;
24.2;the doppler effect with sound and ultrasound;frequency (statistics);
24.2;the doppler effect with sound and ultrasound;Wavelength;
24.2;the doppler effect with sound and ultrasound;Radio;
24.2;the doppler effect with sound and ultrasound;speed;
24.2;the doppler effect with sound and ultrasound;ultrasound;
24.2;the doppler effect with sound and ultrasound;Amplitude;
24.2;the doppler effect with sound and ultrasound;velocity;
24.2;the doppler effect with sound and ultrasound;observer (special relativity);
24.2;the doppler effect with sound and ultrasound;Rate (mathematics);
24.2;the doppler effect with sound and ultrasound;Constant (mathematics);
24.2;the doppler effect with sound and ultrasound;Distance;
24.2;the doppler effect with sound and ultrasound;being;
24.2;the doppler effect with sound and ultrasound;Rest (physics);
24.2;the doppler effect with sound and ultrasound;direction (geometry);
24.2;the doppler effect with sound and ultrasound;work (electrical);
24.2;the doppler effect with sound and ultrasound;SO(10) (physics);
24.2.1;ultrasound and the doppler effect;ultrasound;
24.2.1;ultrasound and the doppler effect;sound;
24.2.1;ultrasound and the doppler effect;frequency (statistics);
24.2.1;ultrasound and the doppler effect;wave;
24.2.1;ultrasound and the doppler effect;Receiver (radio);
24.2.1;ultrasound and the doppler effect;Circulation (fluid dynamics);
24.2.1;ultrasound and the doppler effect;Engineering;
24.2.1;ultrasound and the doppler effect;speed;
24.2.1;ultrasound and the doppler effect;system;
24.2.1;ultrasound and the doppler effect;direction (geometry);
24.2.1;ultrasound and the doppler effect;being;
24.2.1;ultrasound and the doppler effect;Ultrasonics (journal);
24.2.1;ultrasound and the doppler effect;Constant (mathematics);


25.2;colour and light;Wavelength;
25.2;colour and light;Light;2
25.2;colour and light;frequency (statistics);
25.2;colour and light;color;2
25.2;colour and light;spectrum;
25.2;colour and light;being;
25.2;colour and light;work (electrical);
25.2;colour and light;SO(10) (physics);
25.2.1;dispersion of white light;prism;
25.2.1;dispersion of white light;lighting;
25.2.1;dispersion of white light;Speed of light;
25.2.1;dispersion of white light;dispersion (optics);2
25.2.1;dispersion of white light;Wavelength;
25.2.1;dispersion of white light;sunlight;
25.2.1;dispersion of white light;speed;
25.2.1;dispersion of white light;sun;
25.2.1;dispersion of white light;frequency (statistics);
25.2.1;dispersion of white light;Angle;
25.2.1;dispersion of white light;Drop (liquid);


25.3.1;additive primary colours;Additive color;2
25.3.1;additive primary colours;lighting;
25.3.1;additive primary colours;prism;
25.3.1;additive primary colours;Speed of light;
25.3.1;additive primary colours;dispersion (optics);
25.3.1;additive primary colours;Primary (astronomy);
25.3.1;additive primary colours;Wavelength;
25.3.1;additive primary colours;color;
25.3.1;additive primary colours;sunlight;
25.3.1;additive primary colours;frequency (statistics);
25.3.1;additive primary colours;speed;
25.3.1;additive primary colours;sun;
25.3.1;additive primary colours;Angle;
25.3.1;additive primary colours;Drop (liquid);
25.3.1;additive primary colours;being;

25.3.2;subtractive primary colours;Subtractive color;2
25.3.2;subtractive primary colours;Primary (astronomy);
25.3.2;subtractive primary colours;lighting;
25.3.2;subtractive primary colours;prediction;
25.3.2;subtractive primary colours;measurement;
25.3.2;subtractive primary colours;Experiment;
25.3.2;subtractive primary colours;up to;
25.3.2;subtractive primary colours;being;
25.3.2;subtractive primary colours;SO(10) (physics);

25.3.3;complementary colours;Complementary colors;2
25.3.3;complementary colours;lighting;
25.3.4;perception of colour;color;

25.3.4;perception of colour;Color theory;2
25.3.4;perception of colour;lighting;
25.3.4;perception of colour;spectrum;
25.3.4;perception of colour;measurement;
25.3.4;perception of colour;Wavelength;
25.3.4;perception of colour;being;
25.3.4;perception of colour;Primary (astronomy);
25.3.4;perception of colour;prediction;
25.3.4;perception of colour;system;
25.3.4;perception of colour;up to;
25.3.4;perception of colour;work (electrical);
25.3.4;perception of colour;SO(10) (physics);

25.4;pigments and paints;Pigment;2
25.4;pigments and paints;lighting;
25.4;pigments and paints;spectrum;
25.4;pigments and paints;frequency (statistics);


26.2;wavefronts;Wavefronts;2
26.2;wavefronts;Phase (matter);
26.2;wavefronts;Phase (waves);
26.2;wavefronts;wave;
26.2;wavefronts;Crest (physics);
26.2;wavefronts;Interference (wave propagation);
26.2;wavefronts;Line (geometry);
26.2;wavefronts;Diffraction;
26.2;wavefronts;Point (geometry);
26.2;wavefronts;refraction;
26.2;wavefronts;reflection (physics);
26.2;wavefronts;dimension;
26.2;wavefronts;direction (geometry);
26.2;wavefronts;being;
26.2;wavefronts;Dimension (vector space);

26.3;the huygens principle;Huygens-Fresnel principle;2
26.3;the huygens principle;wave;
26.3;the huygens principle;Crest (physics);
26.3;the huygens principle;Calculus;
26.3;the huygens principle;Scientific Revolution;
26.3;the huygens principle;lighting;
26.3;the huygens principle;Planetary ring;
26.3;the huygens principle;Point (geometry);
26.3;the huygens principle;Process (science);
26.3;the huygens principle;work (electrical);

26.4;interference;Interference (wave propagation);2
26.4;interference;Line (geometry);
26.4;interference;wave;
26.4;interference;displacement (vector);
26.4;interference;Point (geometry);
26.4;interference;mirror image;
26.4;interference;Gray (unit);
26.4;interference;direction (geometry);
26.4;interference;work (electrical);
26.4;interference;Magnitude (astronomy);
26.4;interference;magnitude (mathematics);
26.4;interference;displacement (fluid);
26.4;interference;being;
26.4;interference;SO(10) (physics);
26.5;diffraction;Diffraction;2
26.5;diffraction;Wavelength;
26.5;diffraction;wave;
26.5;diffraction;Interference (wave propagation);
26.5;diffraction;aperture;
26.5;diffraction;Wave propagation;
26.5;diffraction;sound;
26.5;diffraction;Radio;
26.5;diffraction;Line (geometry);
26.5;diffraction;lighting;
26.5;diffraction;Extension (metaphysics);
26.5;diffraction;Point (geometry);
26.5;diffraction;feature (archaeology);
26.5;diffraction;mirror image;
26.5;diffraction;Experiment;
26.5;diffraction;displacement (vector);
26.5;diffraction;being;
26.5;diffraction;displacement (fluid);
26.5;diffraction;work (electrical);
26.5;diffraction;SO(10) (physics);

26.6;shock waves and sonic booms;Shock wave;2
26.6;shock waves and sonic booms;Sonic boom;2
26.6;shock waves and sonic booms;sound;
26.6;shock waves and sonic booms;speed of sound;
26.6;shock waves and sonic booms;Wavelength;
26.6;shock waves and sonic booms;wave;
26.6;shock waves and sonic booms;Diffraction;
26.6;shock waves and sonic booms;Interference (wave propagation);
26.6;shock waves and sonic booms;speed;
26.6;shock waves and sonic booms;lighting;
26.6;shock waves and sonic booms;Angle;
26.6;shock waves and sonic booms;formula;
26.6;shock waves and sonic booms;being;
26.6;shock waves and sonic booms;jet (particle physics);
26.6;shock waves and sonic booms;up to;
26.6;shock waves and sonic booms;work (electrical);
26.6;shock waves and sonic booms;SO(10) (physics);





30.2;particle/wave nature of electromagnetic radiation;Electromagnetic radiation;
30.2;particle/wave nature of electromagnetic radiation;radiation;
30.2;particle/wave nature of electromagnetic radiation;photon;
30.2;particle/wave nature of electromagnetic radiation;Quantum;
30.2;particle/wave nature of electromagnetic radiation;photoelectric effect;
30.2;particle/wave nature of electromagnetic radiation;lighting;
30.2;particle/wave nature of electromagnetic radiation;wave;
30.2;particle/wave nature of electromagnetic radiation;particle;
30.2;particle/wave nature of electromagnetic radiation;Experiment;
30.2;particle/wave nature of electromagnetic radiation;Radio;
30.2;particle/wave nature of electromagnetic radiation;Focus (optics);
30.2;particle/wave nature of electromagnetic radiation;Energy;
30.2;particle/wave nature of electromagnetic radiation;Line (geometry);
30.2;particle/wave nature of electromagnetic radiation;Phase (waves);
30.2;particle/wave nature of electromagnetic radiation;right angle;
30.2;particle/wave nature of electromagnetic radiation;frequency (statistics);
30.2;particle/wave nature of electromagnetic radiation;Phase (matter);
30.2;particle/wave nature of electromagnetic radiation;Angle;
30.2;particle/wave nature of electromagnetic radiation;direction (geometry);
30.2;particle/wave nature of electromagnetic radiation;being;
30.3;the wave nature of electromagnetic radiation;Electromagnetic radiation;2
30.3;the wave nature of electromagnetic radiation;electric field;
30.3;the wave nature of electromagnetic radiation;magnetic field;
30.3;the wave nature of electromagnetic radiation;wave;
30.3;the wave nature of electromagnetic radiation;field (physics);
30.3;the wave nature of electromagnetic radiation;radiation;
30.3;the wave nature of electromagnetic radiation;sound;
30.3;the wave nature of electromagnetic radiation;field (video);
30.3;the wave nature of electromagnetic radiation;right angle;
30.3;the wave nature of electromagnetic radiation;Charge (physics);
30.3;the wave nature of electromagnetic radiation;Angle;
30.3;the wave nature of electromagnetic radiation;particle;
30.3;the wave nature of electromagnetic radiation;SO(10) (physics);
30.3;the wave nature of electromagnetic radiation;speed;
30.3;the wave nature of electromagnetic radiation;Constant (mathematics);
30.3;the wave nature of electromagnetic radiation;being;
30.4;electromagnetic spectrum;electromagnetic spectrum;2
30.4;electromagnetic spectrum;Electromagnetic radiation;
30.4;electromagnetic spectrum;radiation;
30.4;electromagnetic spectrum;spectrum;
30.4;electromagnetic spectrum;Wavelength;
30.4;electromagnetic spectrum;Speed of light;
30.4;electromagnetic spectrum;wave;
30.4;electromagnetic spectrum;lighting;
30.4;electromagnetic spectrum;Radio;
30.4;electromagnetic spectrum;dispersion (optics);
30.4;electromagnetic spectrum;speed;
30.4;electromagnetic spectrum;universe;
30.4;electromagnetic spectrum;Vacuum;
30.4;electromagnetic spectrum;sun;
30.4;electromagnetic spectrum;frequency (statistics);
30.4;electromagnetic spectrum;prism;
30.4;electromagnetic spectrum;field (physics);
30.4;electromagnetic spectrum;period (periodic table);
30.4;electromagnetic spectrum;velocity;
30.4;electromagnetic spectrum;Physics (Aristotle);
30.4;electromagnetic spectrum;Term (logic);
30.4;electromagnetic spectrum;Function (mathematics);
30.4;electromagnetic spectrum;formula;
30.4;electromagnetic spectrum;Distance;
30.4;electromagnetic spectrum;sensor;
30.4;electromagnetic spectrum;Constant (mathematics);
30.4;electromagnetic spectrum;Heat;
30.4;electromagnetic spectrum;equation;
30.4;electromagnetic spectrum;Extension (metaphysics);
30.4;electromagnetic spectrum;Particular;
30.4;electromagnetic spectrum;work (electrical);
30.4;electromagnetic spectrum;field (video);
30.4;electromagnetic spectrum;SO(10) (physics);




31.2.1;energy levels of an electron;Energy level;2
31.2.1;energy levels of an electron;electron;2
31.2.1;energy levels of an electron;Energy;
31.2.1;energy levels of an electron;Electromagnetic radiation;
31.2.1;energy levels of an electron;photon;
31.2.1;energy levels of an electron;Atom;
31.2.1;energy levels of an electron;lighting;
31.2.1;energy levels of an electron;radiation;
31.2.1;energy levels of an electron;optics;
31.2.1;energy levels of an electron;Wavelength;
31.2.1;energy levels of an electron;particle;
31.2.1;energy levels of an electron;wave;
31.2.1;energy levels of an electron;Diffraction;
31.2.1;energy levels of an electron;Interference (wave propagation);
31.2.1;energy levels of an electron;scattering;
31.2.1;energy levels of an electron;Drop (liquid);
31.2.1;energy levels of an electron;century;
31.2.1;energy levels of an electron;idea;
31.2.1;energy levels of an electron;up to;
31.2.1;energy levels of an electron;evidence;
31.2.1;energy levels of an electron;being;

31.2.3;why is the sky blue?;scattering;2
31.2.3;why is the sky blue?;Sky;
31.2.3;why is the sky blue?;optics;
31.2.3;why is the sky blue?;lighting;
31.2.3;why is the sky blue?;photon;
31.2.3;why is the sky blue?;noon;
31.2.3;why is the sky blue?;color;
31.2.3;why is the sky blue?;Wavelength;
31.2.3;why is the sky blue?;radiation;
31.2.3;why is the sky blue?;electron;
31.2.3;why is the sky blue?;reflection (physics);
31.2.3;why is the sky blue?;Energy level;
31.2.3;why is the sky blue?;Geometrical optics;
31.2.3;why is the sky blue?;sun;
31.2.3;why is the sky blue?;Atom;
31.2.3;why is the sky blue?;horizon;
31.2.3;why is the sky blue?;Angle;
31.2.3;why is the sky blue?;Line (geometry);
31.2.3;why is the sky blue?;Energy;
31.2.3;why is the sky blue?;molecule;
31.2.3;why is the sky blue?;Temperature;
31.2.3;why is the sky blue?;being;
31.2.3;why is the sky blue?;plastic;
31.2.3;why is the sky blue?;direction (geometry);
31.2.3;why is the sky blue?;SO(10) (physics);

31.3;the photoelectric effect;photoelectric effect;2
31.3;the photoelectric effect;electron;
31.3;the photoelectric effect;photon;
31.3;the photoelectric effect;Quantum;
31.3;the photoelectric effect;Energy;
31.3;the photoelectric effect;lighting;
31.3;the photoelectric effect;work function;
31.3;the photoelectric effect;intensity (physics);
31.3;the photoelectric effect;radiation;
31.3;the photoelectric effect;Diffraction;
31.3;the photoelectric effect;Interference (wave propagation);
31.3;the photoelectric effect;Wavelength;
31.3;the photoelectric effect;wave;
31.3;the photoelectric effect;particle;
31.3;the photoelectric effect;transverse wave;
31.3;the photoelectric effect;Hertz;
31.3;the photoelectric effect;paradox;
31.3;the photoelectric effect;Function (mathematics);
31.3;the photoelectric effect;explanation;
31.3;the photoelectric effect;Constant (mathematics);
31.3;the photoelectric effect;evidence;
31.3;the photoelectric effect;century;
31.3;the photoelectric effect;Experiment;
31.3;the photoelectric effect;being;
31.3;the photoelectric effect;work (electrical);
31.3;the photoelectric effect;Process (science);

31.4.1;emission spectra;Energy level;
31.4.1;emission spectra;Emission spectrum;2
31.4.1;emission spectra;Atom;
31.4.1;emission spectra;photon;
31.4.1;emission spectra;Electromagnetic radiation;
31.4.1;emission spectra;Energy;
31.4.1;emission spectra;electron;
31.4.1;emission spectra;specific energy;
31.4.1;emission spectra;radiation;
31.4.1;emission spectra;spectrum;
31.4.1;emission spectra;ground state;
31.4.1;emission spectra;lighting;
31.4.1;emission spectra;Heat;
31.4.1;emission spectra;atomic nucleus;
31.4.1;emission spectra;absorption (electromagnetic radiation);
31.4.1;emission spectra;Temperature;
31.4.1;emission spectra;Wavelength;
31.4.1;emission spectra;Line (geometry);
31.4.1;emission spectra;Absorption (acoustics);
31.4.1;emission spectra;intensity (physics);
31.4.1;emission spectra;Voltage;
31.4.1;emission spectra;Foil (fluid mechanics);
31.4.1;emission spectra;observation;
31.4.1;emission spectra;frequency (statistics);
31.4.1;emission spectra;Point (geometry);
31.4.1;emission spectra;up to;
31.4.1;emission spectra;equation;

31.4.2;absorption spectra;Absorption spectroscopy;2
31.4.2;absorption spectra;Emission spectrum;
31.4.2;absorption spectra;photon;
31.4.2;absorption spectra;Energy level;
31.4.2;absorption spectra;spectrum;
31.4.2;absorption spectra;absorption (electromagnetic radiation);
31.4.2;absorption spectra;Energy;
31.4.2;absorption spectra;radiation;
31.4.2;absorption spectra;Atom;
31.4.2;absorption spectra;Absorption (acoustics);
31.4.2;absorption spectra;electron;
31.4.2;absorption spectra;lighting;
31.4.2;absorption spectra;Wavelength;
31.4.2;absorption spectra;scattering;
31.4.2;absorption spectra;Line (geometry);
31.4.2;absorption spectra;work (electrical);
31.4.2;absorption spectra;up to;
31.4.2;absorption spectra;being;
31.4.3;colours and energies of electromagnetic radiation;Electromagnetic radiation;2
31.4.3;colours and energies of electromagnetic radiation;photon;
31.4.3;colours and energies of electromagnetic radiation;lighting;
31.4.3;colours and energies of electromagnetic radiation;Energy;
31.4.3;colours and energies of electromagnetic radiation;Wavelength;
31.4.3;colours and energies of electromagnetic radiation;radiation;
31.4.3;colours and energies of electromagnetic radiation;spectrum;
31.4.3;colours and energies of electromagnetic radiation;frequency (statistics);
31.4.3;colours and energies of electromagnetic radiation;Sky;
